время, масса, высота, скорость
34.74, 126069.84, 9265.87, 0.00
34.76, 126051.43, 9273.57, 0.00
34.78, 126014.59, 9289.01, 0.00
34.80, 125996.17, 9296.73, 0.00
34.82, 125959.34, 9312.18, 0.00
34.84, 125922.50, 9327.65, 0.00
34.86, 125904.09, 9335.40, 0.00
34.88, 125867.24, 9350.89, 0.00
34.90, 125830.41, 9366.41, 0.00
34.92, 125811.99, 9374.17, 0.00
34.94, 125775.16, 9389.71, 0.00
34.96, 125756.73, 9397.49, 0.00
34.98, 125738.32, 9405.27, 0.00
35.00, 125701.48, 9420.84, 0.00
35.02, 125683.06, 9428.63, 0.00
35.04, 125646.22, 9444.23, 0.00
35.06, 125627.80, 9452.03, 0.00
35.08, 125590.97, 9467.66, 0.00
35.10, 125572.55, 9475.48, 0.00
35.12, 125535.71, 9491.12, 0.00
35.14, 125498.88, 9506.79, 0.00
35.16, 125480.46, 9514.63, 0.00
35.18, 125443.62, 9530.32, 0.00
35.20, 125406.79, 9546.03, 0.00
35.22, 125388.37, 9553.89, 0.00
35.24, 125351.53, 9569.62, 0.00
35.26, 125314.70, 9585.37, 0.00
35.28, 125296.27, 9593.25, 0.00
35.30, 125259.44, 9609.02, 0.00
35.32, 125241.02, 9616.92, 0.00
35.34, 125204.18, 9632.72, 0.00
35.36, 125167.34, 9648.54, 0.00
35.38, 125130.52, 9664.37, 0.00
35.40, 125112.09, 9672.29, 0.00
35.42, 125093.67, 9680.22, 0.00
35.44, 125075.26, 9688.16, 0.00
35.46, 125038.41, 9704.03, 0.00
35.48, 125020.00, 9711.98, 0.00
35.50, 124983.16, 9727.88, 0.00
35.52, 124946.33, 9743.80, 0.00
35.54, 124927.91, 9751.77, 0.00
35.56, 124891.07, 9767.71, 0.00
35.58, 124872.65, 9775.69, 0.00
35.60, 124835.82, 9791.66, 0.00
35.62, 124798.98, 9807.65, 0.00
35.64, 124780.56, 9815.65, 0.00
35.66, 124743.73, 9831.67, 0.00
35.68, 124725.30, 9839.68, 0.00
35.70, 124688.47, 9855.72, 0.00
35.72, 124651.64, 9871.78, 0.00
35.74, 124614.80, 9887.85, 0.00
35.76, 124577.96, 9903.94, 0.00
35.78, 124541.12, 9920.05, 0.00
35.80, 124504.29, 9936.18, 0.00
35.82, 124467.45, 9952.32, 0.00
35.84, 124430.62, 9968.48, 0.00
35.86, 124393.78, 9984.66, 0.00
35.88, 124375.36, 9992.75, 0.00
35.90, 124338.52, 10008.96, 0.00
35.92, 124301.69, 10025.18, 0.00
35.94, 124264.85, 10041.42, 0.00
35.96, 124228.02, 10057.67, 0.00
35.98, 124191.18, 10073.95, 0.00
36.00, 124154.34, 10090.24, 0.00
36.02, 124135.92, 10098.39, 0.00
36.04, 124099.09, 10114.71, 0.00
36.06, 124062.25, 10131.04, 0.00
36.08, 124043.83, 10139.22, 0.00
36.10, 124006.99, 10155.58, 0.00
36.12, 123970.16, 10171.96, 0.00
36.14, 123951.74, 10180.15, 0.00
36.16, 123914.91, 10196.56, 0.00
36.18, 123878.06, 10212.98, 0.00
36.20, 123841.23, 10229.42, 0.00
36.22, 123822.81, 10237.65, 0.00
36.24, 123785.97, 10254.11, 0.00
36.26, 123749.14, 10270.60, 0.00
36.28, 123712.30, 10287.10, 0.00
36.30, 123675.46, 10303.62, 0.00
36.32, 123638.62, 10320.16, 0.00
36.34, 123620.21, 10328.43, 0.00
36.36, 123583.38, 10344.99, 0.00
36.38, 123546.54, 10361.58, 0.00
36.40, 123509.70, 10378.17, 0.00
36.42, 123472.86, 10394.79, 0.00
36.44, 123436.03, 10411.43, 0.00
36.46, 123399.20, 10428.08, 0.00
36.48, 123362.35, 10444.75, 0.00
36.50, 123325.52, 10461.44, 0.00
36.52, 123288.68, 10478.14, 0.00
36.54, 123251.84, 10494.87, 0.00
36.56, 123215.01, 10511.61, 0.00
36.58, 123178.17, 10528.37, 0.00
36.60, 123141.33, 10545.15, 0.00
36.62, 123122.92, 10553.54, 0.00
36.64, 123086.08, 10570.35, 0.00
36.66, 123049.24, 10587.17, 0.00
36.68, 123012.41, 10604.01, 0.00
36.70, 122975.57, 10620.87, 0.00
36.72, 122938.73, 10637.75, 0.00
36.74, 122901.90, 10654.64, 0.00
36.76, 122865.05, 10671.55, 0.00
36.78, 122828.22, 10688.49, 0.00
36.80, 122809.80, 10696.96, 0.00
36.82, 122772.96, 10713.92, 0.00
36.84, 122736.13, 10730.89, 0.00
36.86, 122717.71, 10739.39, 0.00
36.88, 122680.88, 10756.39, 0.00
36.90, 122644.04, 10773.41, 0.00
36.92, 122607.20, 10790.45, 0.00
36.94, 122570.37, 10807.51, 0.00
36.96, 122533.53, 10824.59, 0.00
36.98, 122496.70, 10841.68, 0.00
37.00, 122459.85, 10858.80, 0.00
37.02, 122423.02, 10875.93, 0.00
37.04, 122386.18, 10893.08, 0.00
37.06, 122349.34, 10910.25, 0.00
37.08, 122312.51, 10927.43, 0.00
37.10, 122294.09, 10936.03, 0.00
37.12, 122257.26, 10953.25, 0.00
37.14, 122238.84, 10961.86, 0.00
37.16, 122220.41, 10970.48, 0.00
37.18, 122183.59, 10987.73, 0.00
37.20, 122146.74, 11005.00, 0.00
37.22, 122109.91, 11022.29, 0.00
37.24, 122073.07, 11039.60, 0.00
37.26, 122054.65, 11048.26, 0.00
37.28, 122017.82, 11065.59, 0.00
37.30, 121999.40, 11074.27, 0.00
37.32, 121962.56, 11091.63, 0.00
37.34, 121925.73, 11109.01, 0.00
37.36, 121907.30, 11117.71, 0.00
37.38, 121870.47, 11135.12, 0.00
37.40, 121833.63, 11152.54, 0.00
37.42, 121796.80, 11169.99, 0.00
37.44, 121759.96, 11187.45, 0.00
37.46, 121723.12, 11204.94, 0.00
37.48, 121686.29, 11222.44, 0.00
37.50, 121667.87, 11231.20, 0.00
37.52, 121649.45, 11239.96, 0.00
37.54, 121612.61, 11257.50, 0.00
37.56, 121575.77, 11275.06, 0.00
37.58, 121538.94, 11292.64, 0.00
37.60, 121502.10, 11310.23, 0.00
37.62, 121465.27, 11327.85, 0.00
37.64, 121428.43, 11345.48, 0.00
37.66, 121391.59, 11363.13, 0.00
37.68, 121354.76, 11380.80, 0.00
37.70, 121317.92, 11398.49, 0.00
37.72, 121281.09, 11416.20, 0.00
37.74, 121244.25, 11433.93, 0.00
37.76, 121207.41, 11451.68, 0.00
37.78, 121170.58, 11469.44, 0.00
37.80, 121133.73, 11487.23, 0.00
37.82, 121096.90, 11505.03, 0.00
37.84, 121078.48, 11513.94, 0.00
37.86, 121041.64, 11531.77, 0.00
37.88, 121004.81, 11549.62, 0.00
37.90, 120986.39, 11558.56, 0.00
37.92, 120949.55, 11576.44, 0.00
37.94, 120912.72, 11594.34, 0.00
37.96, 120894.30, 11603.29, 0.00
37.98, 120857.46, 11621.22, 0.00
38.00, 120839.05, 11630.19, 0.00
38.02, 120820.62, 11639.17, 0.00
38.04, 120783.79, 11657.13, 0.00
38.06, 120746.95, 11675.12, 0.00
38.08, 120710.12, 11693.12, 0.00
38.10, 120673.28, 11711.15, 0.00
38.12, 120636.44, 11729.19, 0.00
38.14, 120599.61, 11747.25, 0.00
38.16, 120562.77, 11765.34, 0.00
38.18, 120525.93, 11783.44, 0.00
38.20, 120507.52, 11792.49, 0.00
38.22, 120470.67, 11810.62, 0.00
38.24, 120452.26, 11819.70, 0.00
38.26, 120433.84, 11828.77, 0.00
38.28, 120415.42, 11837.86, 0.00
38.30, 120378.59, 11856.03, 0.00
38.32, 120341.75, 11874.23, 0.00
38.34, 120304.91, 11892.45, 0.00
38.36, 120268.07, 11910.68, 0.00
38.38, 120231.24, 11928.94, 0.00
38.40, 120194.40, 11947.22, 0.00
38.42, 120175.98, 11956.36, 0.00
38.44, 120139.14, 11974.66, 0.00
38.46, 120102.31, 11992.99, 0.00
38.48, 120083.90, 12002.16, 0.00
38.50, 120047.05, 12020.51, 0.00
38.52, 120028.64, 12029.69, 0.00
38.54, 119991.80, 12048.08, 0.00
38.56, 119954.96, 12066.48, 0.00
38.58, 119918.13, 12084.90, 0.00
38.60, 119881.29, 12103.34, 0.00
38.62, 119844.45, 12121.80, 0.00
38.64, 119807.62, 12140.28, 0.00
38.66, 119770.78, 12158.78, 0.00
38.68, 119733.95, 12177.30, 0.00
38.70, 119715.52, 12186.57, 0.00
38.72, 119678.69, 12205.12, 0.00
38.74, 119660.27, 12214.40, 0.00
38.76, 119641.85, 12223.69, 0.00
38.78, 119623.43, 12232.98, 0.00
38.80, 119586.60, 12251.58, 0.00
38.82, 119549.76, 12270.20, 0.00
38.84, 119512.92, 12288.84, 0.00
38.86, 119476.09, 12307.49, 0.00
38.88, 119439.25, 12326.17, 0.00
38.90, 119420.84, 12335.52, 0.00
38.92, 119384.00, 12354.22, 0.00
38.94, 119347.16, 12372.95, 0.00
38.96, 119328.74, 12382.32, 0.00
38.98, 119291.90, 12401.08, 0.00
39.00, 119255.07, 12419.86, 0.00
39.02, 119236.65, 12429.25, 0.00
39.04, 119199.81, 12448.06, 0.00
39.06, 119162.98, 12466.89, 0.00
39.08, 119126.14, 12485.73, 0.00
39.10, 119089.30, 12504.60, 0.00
39.12, 119052.47, 12523.49, 0.00
39.14, 119015.63, 12542.39, 0.00
39.16, 118978.79, 12561.32, 0.00
39.18, 118941.95, 12580.27, 0.00
39.20, 118923.54, 12589.75, 0.00
39.22, 118886.70, 12608.72, 0.00
39.24, 118849.87, 12627.72, 0.00
39.26, 118831.45, 12637.23, 0.00
39.28, 118794.61, 12656.25, 0.00
39.30, 118757.77, 12675.30, 0.00
39.32, 118739.35, 12684.83, 0.00
39.34, 118702.52, 12703.91, 0.00
39.36, 118665.68, 12723.00, 0.00
39.38, 118628.84, 12742.12, 0.00
39.40, 118610.43, 12751.69, 0.00
39.42, 118573.59, 12770.83, 0.00
39.44, 118536.76, 12790.00, 0.00
39.46, 118499.92, 12809.19, 0.00
39.48, 118463.08, 12828.40, 0.00
39.50, 118444.66, 12838.01, 0.00
39.52, 118407.82, 12857.25, 0.00
39.54, 118389.41, 12866.87, 0.00
39.56, 118352.57, 12886.14, 0.00
39.58, 118334.16, 12895.78, 0.00
39.60, 118297.31, 12915.08, 0.00
39.62, 118260.48, 12934.40, 0.00
39.64, 118223.65, 12953.74, 0.00
39.66, 118205.23, 12963.42, 0.00
39.68, 118168.39, 12982.79, 0.00
39.70, 118131.55, 13002.17, 0.00
39.72, 118113.13, 13011.88, 0.00
39.74, 118076.30, 13031.30, 0.00
39.76, 118057.88, 13041.02, 0.00
39.78, 118021.04, 13060.47, 0.00
39.80, 117984.20, 13079.94, 0.00
39.82, 117947.37, 13099.43, 0.00
39.84, 117910.53, 13118.94, 0.00
39.86, 117892.12, 13128.70, 0.00
39.88, 117873.70, 13138.47, 0.00
39.90, 117836.86, 13158.02, 0.00
39.92, 117800.02, 13177.60, 0.00
39.94, 117763.19, 13197.19, 0.00
39.96, 117726.34, 13216.80, 0.00
39.98, 117689.52, 13236.44, 0.00
40.00, 117652.67, 13256.09, 0.00
40.02, 117615.84, 13275.77, 0.00
40.04, 117579.00, 13295.46, 0.00
40.06, 117542.16, 13315.18, 0.00
40.08, 117523.75, 13325.04, 0.00
40.10, 117486.91, 13344.79, 0.00
40.12, 117450.07, 13364.56, 0.00
40.14, 117413.23, 13384.34, 0.00
40.16, 117376.40, 13404.15, 0.00
40.18, 117357.98, 13414.07, 0.00
40.20, 117321.14, 13433.90, 0.00
40.22, 117284.31, 13453.76, 0.00
40.24, 117247.47, 13473.64, 0.00
40.26, 117210.63, 13493.55, 0.00
40.28, 117173.80, 13513.47, 0.00
40.30, 117155.38, 13523.44, 0.00
40.32, 117118.55, 13543.39, 0.00
40.34, 117081.70, 13563.36, 0.00
40.36, 117063.29, 13573.36, 0.00
40.38, 117026.45, 13593.36, 0.00
40.40, 117008.03, 13603.37, 0.00
40.42, 116971.20, 13623.41, 0.00
40.44, 116934.36, 13643.46, 0.00
40.46, 116897.52, 13663.54, 0.00
40.48, 116860.69, 13683.64, 0.00
40.50, 116842.27, 13693.69, 0.00
40.52, 116823.84, 13703.76, 0.00
40.54, 116787.02, 13723.90, 0.00
40.56, 116768.59, 13733.97, 0.00
40.58, 116731.76, 13754.14, 0.00
40.60, 116713.34, 13764.24, 0.00
40.62, 116676.50, 13784.44, 0.00
40.64, 116639.67, 13804.66, 0.00
40.66, 116602.83, 13824.91, 0.00
40.68, 116565.99, 13845.17, 0.00
40.70, 116529.16, 13865.46, 0.00
40.72, 116492.32, 13885.76, 0.00
40.74, 116473.91, 13895.92, 0.00
40.76, 116437.07, 13916.26, 0.00
40.78, 116418.65, 13926.44, 0.00
40.80, 116381.81, 13946.81, 0.00
40.82, 116363.39, 13957.00, 0.00
40.84, 116344.97, 13967.20, 0.00
40.86, 116326.56, 13977.40, 0.00
40.88, 116289.72, 13997.82, 0.00
40.90, 116252.88, 14018.27, 0.00
40.92, 116234.46, 14028.49, 0.00
40.94, 116197.62, 14048.97, 0.00
40.96, 116160.79, 14069.46, 0.00
40.98, 116123.95, 14089.98, 0.00
41.00, 116087.12, 14110.52, 0.00
41.02, 116050.28, 14131.08, 0.00
41.04, 116013.45, 14151.66, 0.00
41.06, 115976.61, 14172.26, 0.00
41.08, 115939.77, 14192.88, 0.00
41.10, 115902.94, 14213.53, 0.00
41.12, 115866.09, 14234.19, 0.00
41.14, 115847.68, 14244.53, 0.00
41.16, 115829.27, 14254.88, 0.00
41.18, 115792.42, 14275.59, 0.00
41.20, 115774.01, 14285.95, 0.00
41.22, 115755.59, 14296.31, 0.00
41.24, 115718.75, 14317.06, 0.00
41.26, 115700.34, 14327.45, 0.00
41.28, 115663.49, 14348.23, 0.00
41.30, 115626.66, 14369.03, 0.00
41.32, 115589.82, 14389.86, 0.00
41.34, 115552.98, 14410.70, 0.00
41.36, 115516.15, 14431.57, 0.00
41.38, 115479.31, 14452.46, 0.00
41.40, 115460.89, 14462.91, 0.00
41.42, 115424.05, 14483.83, 0.00
41.44, 115387.23, 14504.78, 0.00
41.46, 115350.38, 14525.74, 0.00
41.48, 115313.55, 14546.72, 0.00
41.50, 115276.71, 14567.73, 0.00
41.52, 115239.88, 14588.76, 0.00
41.54, 115203.04, 14609.81, 0.00
41.56, 115166.20, 14630.88, 0.00
41.58, 115129.37, 14651.97, 0.00
41.60, 115092.52, 14673.09, 0.00
41.62, 115055.70, 14694.22, 0.00
41.64, 115018.86, 14715.38, 0.00
41.66, 114982.02, 14736.56, 0.00
41.68, 114945.18, 14757.76, 0.00
41.70, 114926.76, 14768.37, 0.00
41.72, 114889.92, 14789.60, 0.00
41.74, 114853.09, 14810.86, 0.00
41.76, 114834.67, 14821.49, 0.00
41.78, 114797.84, 14842.78, 0.00
41.80, 114779.41, 14853.43, 0.00
41.82, 114742.58, 14874.75, 0.00
41.84, 114705.74, 14896.10, 0.00
41.86, 114687.33, 14906.78, 0.00
41.88, 114650.48, 14928.15, 0.00
41.90, 114613.65, 14949.55, 0.00
41.92, 114576.81, 14970.96, 0.00
41.94, 114539.98, 14992.41, 0.00
41.96, 114503.14, 15013.87, 0.00
41.98, 114466.30, 15035.35, 0.00
42.00, 114429.47, 15056.86, 0.00
42.02, 114392.63, 15078.38, 0.00
42.04, 114355.80, 15099.93, 0.00
42.06, 114337.38, 15110.72, 0.00
42.08, 114318.96, 15121.51, 0.00
42.10, 114300.54, 15132.30, 0.00
42.12, 114263.70, 15153.91, 0.00
42.14, 114245.28, 15164.72, 0.00
42.16, 114208.45, 15186.35, 0.00
42.18, 114171.61, 15208.01, 0.00
42.20, 114134.77, 15229.70, 0.00
42.22, 114097.94, 15251.40, 0.00
42.24, 114061.10, 15273.13, 0.00
42.26, 114024.27, 15294.87, 0.00
42.28, 114005.85, 15305.76, 0.00
42.30, 113969.01, 15327.54, 0.00
42.32, 113932.17, 15349.34, 0.00
42.34, 113895.34, 15371.17, 0.00
42.36, 113858.50, 15393.02, 0.00
42.38, 113821.66, 15414.89, 0.00
42.40, 113803.25, 15425.83, 0.00
42.42, 113766.41, 15447.74, 0.00
42.44, 113729.58, 15469.66, 0.00
42.46, 113692.73, 15491.61, 0.00
42.48, 113655.90, 15513.58, 0.00
42.50, 113619.06, 15535.58, 0.00
42.52, 113582.23, 15557.59, 0.00
42.54, 113545.39, 15579.63, 0.00
42.56, 113508.55, 15601.69, 0.00
42.58, 113471.72, 15623.77, 0.00
42.60, 113434.88, 15645.88, 0.00
42.62, 113416.46, 15656.94, 0.00
42.64, 113379.62, 15679.08, 0.00
42.66, 113342.79, 15701.24, 0.00
42.68, 113324.37, 15712.33, 0.00
42.70, 113305.95, 15723.43, 0.00
42.72, 113287.53, 15734.53, 0.00
42.74, 113250.70, 15756.75, 0.00
42.76, 113213.86, 15778.99, 0.00
42.78, 113195.44, 15790.12, 0.00
42.80, 113177.02, 15801.25, 0.00
42.82, 113140.19, 15823.54, 0.00
42.84, 113103.35, 15845.85, 0.00
42.86, 113066.52, 15868.18, 0.00
42.88, 113029.68, 15890.53, 0.00
42.90, 112992.84, 15912.91, 0.00
42.92, 112974.42, 15924.10, 0.00
42.94, 112937.59, 15946.52, 0.00
42.96, 112900.75, 15968.95, 0.00
42.98, 112882.33, 15980.17, 0.00
43.00, 112845.49, 16002.64, 0.00
43.02, 112827.08, 16013.88, 0.00
43.04, 112790.23, 16036.39, 0.00
43.06, 112753.40, 16058.91, 0.00
43.08, 112716.56, 16081.46, 0.00
43.10, 112698.15, 16092.74, 0.00
43.12, 112661.31, 16115.32, 0.00
43.14, 112624.47, 16137.93, 0.00
43.16, 112587.63, 16160.56, 0.00
43.18, 112569.22, 16171.88, 0.00
43.20, 112532.38, 16194.54, 0.00
43.22, 112495.55, 16217.22, 0.00
43.24, 112477.12, 16228.58, 0.00
43.26, 112440.29, 16251.30, 0.00
43.28, 112403.45, 16274.04, 0.00
43.30, 112366.62, 16296.80, 0.00
43.32, 112348.20, 16308.19, 0.00
43.34, 112311.37, 16330.99, 0.00
43.36, 112274.52, 16353.82, 0.00
43.38, 112237.69, 16376.66, 0.00
43.40, 112200.85, 16399.53, 0.00
43.42, 112164.02, 16422.42, 0.00
43.44, 112127.18, 16445.34, 0.00
43.46, 112090.34, 16468.27, 0.00
43.48, 112053.50, 16491.24, 0.00
43.50, 112016.67, 16514.22, 0.00
43.52, 111979.83, 16537.23, 0.00
43.54, 111943.00, 16560.26, 0.00
43.56, 111906.16, 16583.31, 0.00
43.58, 111887.74, 16594.85, 0.00
43.60, 111850.91, 16617.93, 0.00
43.62, 111814.07, 16641.04, 0.00
43.64, 111777.23, 16664.18, 0.00
43.66, 111740.39, 16687.34, 0.00
43.68, 111703.55, 16710.52, 0.00
43.70, 111666.72, 16733.72, 0.00
43.72, 111629.88, 16756.95, 0.00
43.74, 111611.46, 16768.57, 0.00
43.76, 111574.63, 16791.83, 0.00
43.78, 111537.79, 16815.12, 0.00
43.80, 111500.95, 16838.43, 0.00
43.82, 111464.12, 16861.76, 0.00
43.84, 111427.28, 16885.12, 0.00
43.86, 111390.45, 16908.49, 0.00
43.88, 111353.61, 16931.90, 0.00
43.90, 111316.77, 16955.32, 0.00
43.92, 111279.93, 16978.77, 0.00
43.94, 111243.10, 17002.24, 0.00
43.96, 111206.26, 17025.74, 0.00
43.98, 111169.43, 17049.26, 0.00
44.00, 111132.59, 17072.80, 0.00
44.02, 111095.75, 17096.36, 0.00
44.04, 111058.91, 17119.95, 0.00
44.06, 111040.49, 17131.76, 0.00
44.08, 111003.66, 17155.38, 0.00
44.10, 110966.82, 17179.03, 0.00
44.12, 110929.98, 17202.70, 0.00
44.14, 110893.15, 17226.40, 0.00
44.16, 110856.31, 17250.11, 0.00
44.18, 110819.48, 17273.86, 0.00
44.20, 110782.64, 17297.62, 0.00
44.22, 110745.80, 17321.41, 0.00
44.24, 110708.97, 17345.22, 0.00
44.26, 110672.13, 17369.06, 0.00
44.28, 110635.29, 17392.92, 0.00
44.30, 110598.45, 17416.80, 0.00
44.32, 110561.62, 17440.71, 0.00
44.34, 110524.78, 17464.64, 0.00
44.36, 110506.37, 17476.62, 0.00
44.38, 110469.52, 17500.58, 0.00
44.40, 110432.70, 17524.57, 0.00
44.42, 110395.85, 17548.59, 0.00
44.44, 110359.02, 17572.63, 0.00
44.46, 110322.18, 17596.69, 0.00
44.48, 110285.34, 17620.77, 0.00
44.50, 110266.93, 17632.83, 0.00
44.52, 110230.09, 17656.95, 0.00
44.54, 110193.26, 17681.09, 0.00
44.56, 110156.42, 17705.26, 0.00
44.58, 110119.58, 17729.45, 0.00
44.60, 110082.74, 17753.67, 0.00
44.62, 110045.91, 17777.91, 0.00
44.64, 110027.49, 17790.04, 0.00
44.66, 110009.07, 17802.18, 0.00
44.68, 109972.23, 17826.47, 0.00
44.70, 109935.40, 17850.78, 0.00
44.72, 109898.55, 17875.12, 0.00
44.74, 109880.15, 17887.29, 0.00
44.76, 109843.30, 17911.67, 0.00
44.78, 109824.89, 17923.86, 0.00
44.80, 109788.05, 17948.27, 0.00
44.82, 109751.22, 17972.70, 0.00
44.84, 109714.38, 17997.16, 0.00
44.86, 109677.54, 18021.64, 0.00
44.88, 109640.70, 18046.14, 0.00
44.90, 109603.87, 18070.67, 0.00
44.92, 109567.03, 18095.23, 0.00
44.94, 109530.20, 18119.80, 0.00
44.96, 109493.36, 18144.41, 0.00
44.98, 109474.95, 18156.72, 0.00
45.00, 109438.10, 18181.35, 0.00
45.02, 109401.27, 18206.02, 0.00
45.04, 109364.43, 18230.70, 0.00
45.06, 109327.59, 18255.41, 0.00
45.08, 109309.17, 18267.78, 0.00
45.10, 109272.34, 18292.52, 0.00
45.12, 109235.50, 18317.30, 0.00
45.14, 109198.66, 18342.09, 0.00
45.16, 109161.83, 18366.91, 0.00
45.18, 109124.99, 18391.76, 0.00
45.20, 109106.58, 18404.19, 0.00
45.22, 109088.16, 18416.62, 0.00
45.24, 109051.32, 18441.52, 0.00
45.26, 109014.48, 18466.43, 0.00
45.28, 108996.06, 18478.90, 0.00
45.30, 108959.23, 18503.86, 0.00
45.32, 108922.39, 18528.83, 0.00
45.34, 108903.97, 18541.33, 0.00
45.36, 108867.13, 18566.35, 0.00
45.38, 108848.72, 18578.86, 0.00
45.40, 108811.88, 18603.92, 0.00
45.42, 108775.05, 18628.99, 0.00
45.44, 108738.20, 18654.09, 0.00
45.46, 108701.37, 18679.22, 0.00
45.48, 108682.95, 18691.79, 0.00
45.50, 108646.11, 18716.95, 0.00
45.52, 108609.28, 18742.14, 0.00
45.54, 108572.44, 18767.35, 0.00
45.56, 108535.61, 18792.59, 0.00
45.58, 108498.77, 18817.85, 0.00
45.60, 108480.35, 18830.49, 0.00
45.62, 108443.52, 18855.79, 0.00
45.64, 108406.67, 18881.11, 0.00
45.66, 108369.84, 18906.46, 0.00
45.68, 108333.00, 18931.83, 0.00
45.70, 108296.16, 18957.22, 0.00
45.72, 108259.33, 18982.64, 0.00
45.74, 108222.49, 19008.09, 0.00
45.76, 108185.66, 19033.56, 0.00
45.78, 108148.82, 19059.06, 0.00
45.80, 108130.41, 19071.81, 0.00
45.82, 108093.57, 19097.35, 0.00
45.84, 108056.73, 19122.90, 0.00
45.86, 108019.89, 19148.48, 0.00
45.88, 107983.05, 19174.09, 0.00
45.90, 107946.22, 19199.72, 0.00
45.92, 107909.38, 19225.38, 0.00
45.94, 107890.96, 19238.22, 0.00
45.96, 107854.12, 19263.91, 0.00
45.98, 107817.29, 19289.63, 0.00
46.00, 107780.45, 19315.38, 0.00
46.02, 107743.62, 19341.14, 0.00
46.04, 107706.78, 19366.94, 0.00
46.06, 107669.95, 19392.76, 0.00
46.08, 107633.11, 19418.60, 0.00
46.10, 107596.27, 19444.47, 0.00
46.12, 107559.44, 19470.36, 0.00
46.14, 107522.60, 19496.28, 0.00
46.16, 107485.77, 19522.23, 0.00
46.18, 107448.92, 19548.20, 0.00
46.20, 107412.09, 19574.19, 0.00
46.22, 107375.25, 19600.21, 0.00
46.24, 107338.41, 19626.26, 0.00
46.26, 107320.00, 19639.29, 0.00
46.28, 107283.16, 19665.37, 0.00
46.30, 107246.32, 19691.48, 0.00
46.32, 107209.48, 19717.61, 0.00
46.34, 107191.07, 19730.69, 0.00
46.36, 107172.65, 19743.77, 0.00
46.38, 107135.81, 19769.95, 0.00
46.40, 107098.98, 19796.16, 0.00
46.42, 107062.14, 19822.39, 0.00
46.44, 107025.30, 19848.65, 0.00
46.46, 106988.47, 19874.94, 0.00
46.48, 106951.63, 19901.25, 0.00
46.50, 106914.80, 19927.58, 0.00
46.52, 106877.96, 19953.94, 0.00
46.54, 106841.12, 19980.33, 0.00
46.56, 106804.28, 20006.74, 0.00
46.58, 106767.45, 20033.18, 0.00
46.60, 106749.03, 20046.40, 0.00
46.62, 106730.61, 20059.64, 0.00
46.64, 106712.19, 20072.88, 0.00
46.66, 106675.36, 20099.38, 0.00
46.68, 106638.52, 20125.90, 0.00
46.70, 106601.69, 20152.46, 0.00
46.72, 106564.84, 20179.03, 0.00
46.74, 106528.01, 20205.64, 0.00
46.76, 106491.17, 20232.26, 0.00
46.78, 106454.34, 20258.92, 0.00
46.80, 106417.50, 20285.60, 0.00
46.82, 106380.66, 20312.30, 0.00
46.84, 106362.24, 20325.66, 0.00
46.86, 106343.83, 20339.03, 0.00
46.88, 106306.99, 20365.79, 0.00
46.90, 106270.16, 20392.57, 0.00
46.92, 106233.31, 20419.38, 0.00
46.94, 106196.48, 20446.21, 0.00
46.96, 106159.64, 20473.07, 0.00
46.98, 106122.80, 20499.95, 0.00
47.00, 106085.97, 20526.86, 0.00
47.02, 106049.13, 20553.80, 0.00
47.04, 106012.30, 20580.76, 0.00
47.06, 105975.46, 20607.75, 0.00
47.08, 105957.04, 20621.25, 0.00
47.10, 105920.20, 20648.28, 0.00
47.12, 105883.37, 20675.33, 0.00
47.14, 105846.53, 20702.41, 0.00
47.16, 105809.70, 20729.51, 0.00
47.18, 105772.86, 20756.64, 0.00
47.20, 105717.60, 20797.39, 0.00
47.22, 105662.35, 20838.19, 0.00
47.24, 105607.09, 20892.68, 0.00
47.26, 105570.26, 20919.97, 0.00
47.28, 105515.00, 20947.28, 0.00
47.30, 105459.75, 20988.30, 0.00
47.32, 105422.91, 21015.67, 0.00
47.34, 105386.08, 21043.08, 0.00
47.36, 105349.23, 21070.50, 0.00
47.38, 105330.82, 21084.23, 0.00
47.40, 105293.98, 21111.70, 0.00
47.42, 105257.14, 21139.19, 0.00
47.44, 105220.31, 21166.71, 0.00
47.46, 105183.47, 21194.26, 0.00
47.48, 105146.63, 21221.83, 0.00
47.50, 105109.80, 21249.43, 0.00
47.52, 105072.96, 21277.06, 0.00
47.54, 105036.12, 21304.71, 0.00
47.56, 104999.29, 21332.39, 0.00
47.58, 104962.45, 21360.09, 0.00
47.60, 104925.62, 21387.82, 0.00
47.62, 104888.78, 21415.58, 0.00
47.64, 104870.36, 21429.47, 0.00
47.66, 104833.52, 21457.26, 0.00
47.68, 104796.69, 21485.09, 0.00
47.70, 104759.85, 21512.94, 0.00
47.72, 104723.02, 21540.81, 0.00
47.74, 104686.18, 21568.71, 0.00
47.76, 104667.77, 21582.67, 0.00
47.78, 104649.34, 21596.64, 0.00
47.80, 104612.50, 21624.60, 0.00
47.82, 104575.66, 21652.58, 0.00
47.84, 104538.83, 21680.59, 0.00
47.86, 104501.99, 21708.62, 0.00
47.88, 104465.16, 21736.68, 0.00
47.90, 104428.32, 21764.77, 0.00
47.92, 104391.48, 21792.88, 0.00
47.94, 104354.65, 21821.02, 0.00
47.96, 104317.81, 21849.19, 0.00
47.98, 104280.98, 21877.38, 0.00
48.00, 104244.14, 21905.60, 0.00
48.02, 104207.30, 21933.85, 0.00
48.04, 104170.46, 21962.13, 0.00
